date,provider,service,region,environment,team,usage,unit_cost,cost,month,is_weekend,is_anomaly
2025-06-27,GCP,Compute,ca-central-1,prod,Data,16.888,0.12,2.03,2025-06,False,False
2025-06-27,GCP,Database,us-east-1,prod,Data,9.858,0.35,3.45,2025-06,False,False
2025-06-27,GCP,Network,us-east-1,prod,Mobile,127.597,0.0009,0.11,2025-06,False,False
2025-06-27,AWS,Network,us-east-1,dev,Data,45.432,0.0009,0.04,2025-06,False,False
2025-06-27,GCP,Compute,us-east-1,dev,Web,11.778,0.12,1.41,2025-06,False,False
2025-06-27,AWS,Compute,ca-central-1,dev,Mobile,4.641,0.12,0.56,2025-06,False,False
2025-06-27,Azure,Compute,us-east-1,dev,Data,1.017,0.12,0.12,2025-06,False,False
2025-06-27,AWS,Storage,us-east-1,dev,Data,0.956,23.0,22.0,2025-06,False,False
2025-06-27,GCP,Compute,ca-central-1,test,Mobile,6.846,0.12,0.82,2025-06,False,False
2025-06-27,Azure,Network,us-west-2,test,Data,11.07,0.0009,0.01,2025-06,False,False
2025-06-27,Azure,Network,us-west-2,test,Ops,46.061,0.0009,0.04,2025-06,False,False
2025-06-27,AWS,Storage,us-west-2,test,Web,0.992,23.0,22.81,2025-06,False,False
2025-06-27,GCP,Compute,ca-central-1,test,Web,4.047,0.12,0.49,2025-06,False,False
2025-06-27,Azure,Compute,ca-central-1,test,Mobile,6.094,0.12,0.73,2025-06,False,False
2025-06-28,AWS,Storage,ca-central-1,prod,Data,1.432,23.0,32.93,2025-06,True,False
2025-06-28,Azure,AI,us-west-2,prod,Web,4.081,0.9,3.67,2025-06,True,False
2025-06-28,GCP,Compute,us-west-2,prod,Ops,19.26,0.12,2.31,2025-06,True,False
2025-06-28,Azure,Compute,us-east-1,prod,Data,11.605,0.12,1.39,2025-06,True,False
2025-06-28,AWS,Network,us-west-2,prod,Web,69.598,0.0009,0.06,2025-06,True,False
2025-06-28,GCP,Compute,us-east-1,dev,Ops,7.992,0.12,0.96,2025-06,True,False
2025-06-28,AWS,Storage,us-east-1,dev,Data,1.017,23.0,23.4,2025-06,True,False
2025-06-28,AWS,Compute,ca-central-1,dev,Web,7.749,0.12,0.93,2025-06,True,False
2025-06-28,GCP,Compute,us-west-2,dev,Ops,4.187,0.12,0.5,2025-06,True,False
2025-06-28,GCP,Compute,ca-central-1,dev,Ops,8.432,0.12,1.01,2025-06,True,False
2025-06-28,Azure,Storage,us-west-2,test,Data,0.631,23.0,14.51,2025-06,True,False
2025-06-28,Azure,AI,ca-central-1,test,Mobile,1.444,0.9,1.3,2025-06,True,False
2025-06-28,GCP,Compute,us-east-1,test,Ops,5.228,0.12,0.63,2025-06,True,False
2025-06-28,GCP,Network,us-east-1,test,Ops,29.269,0.0009,0.03,2025-06,True,False
2025-06-28,GCP,Compute,us-west-2,test,Web,5.778,0.12,0.69,2025-06,True,False
2025-06-28,GCP,AI,ca-central-1,test,Ops,0.4,0.9,0.36,2025-06,True,False
2025-06-28,GCP,Database,us-east-1,test,Data,1.642,0.35,0.57,2025-06,True,False
2025-06-29,AWS,Compute,us-east-1,prod,Ops,5.334,0.12,0.64,2025-06,True,False
2025-06-29,AWS,Storage,ca-central-1,prod,Web,3.062,23.0,70.43,2025-06,True,False
2025-06-29,GCP,Storage,us-east-1,prod,Ops,1.878,23.0,43.19,2025-06,True,False
2025-06-29,GCP,Compute,ca-central-1,prod,Data,11.528,0.12,1.38,2025-06,True,False
2025-06-29,GCP,Database,us-west-2,prod,Mobile,7.754,0.35,2.71,2025-06,True,False
2025-06-29,Azure,Storage,ca-central-1,prod,Data,3.589,23.0,82.55,2025-06,True,False
2025-06-29,AWS,Compute,ca-central-1,prod,Ops,18.37,0.12,2.2,2025-06,True,False
2025-06-29,Azure,AI,us-east-1,prod,Data,3.922,0.9,3.53,2025-06,True,False
2025-06-29,AWS,Compute,ca-central-1,prod,Data,15.226,0.12,1.83,2025-06,True,False
2025-06-29,AWS,Storage,us-west-2,dev,Mobile,1.267,23.0,29.14,2025-06,True,False
2025-06-29,Azure,Storage,us-west-2,dev,Web,0.802,23.0,18.43,2025-06,True,False
2025-06-29,Azure,Compute,ca-central-1,dev,Mobile,5.009,0.12,0.6,2025-06,True,False
2025-06-29,GCP,Storage,us-east-1,dev,Web,1.698,23.0,39.05,2025-06,True,False
2025-06-29,Azure,Compute,us-west-2,dev,Mobile,5.675,0.12,0.68,2025-06,True,False
2025-06-29,GCP,Storage,us-west-2,dev,Web,0.879,23.0,20.21,2025-06,True,False
2025-06-29,Azure,Compute,us-west-2,dev,Mobile,6.335,0.12,0.76,2025-06,True,False
2025-06-29,Azure,Network,us-east-1,dev,Ops,76.033,0.0009,0.07,2025-06,True,False
2025-06-29,Azure,Network,ca-central-1,dev,Web,1.545,0.0009,0.0,2025-06,True,False
2025-06-29,GCP,Compute,us-west-2,test,Ops,4.546,0.12,0.55,2025-06,True,False
2025-06-29,AWS,Compute,us-east-1,test,Web,6.237,0.12,0.75,2025-06,True,False
2025-06-29,Azure,Compute,us-east-1,test,Ops,4.526,0.12,0.54,2025-06,True,False
2025-06-29,AWS,Compute,ca-central-1,test,Mobile,3.696,0.12,0.44,2025-06,True,False
2025-06-29,GCP,Database,ca-central-1,test,Data,0.935,0.35,0.33,2025-06,True,False
2025-06-29,GCP,Network,us-east-1,test,Data,31.916,0.0009,0.03,2025-06,True,False
2025-06-29,GCP,Compute,us-east-1,test,Mobile,4.204,0.12,0.5,2025-06,True,False
2025-06-29,GCP,Database,us-west-2,test,Web,1.332,0.35,0.47,2025-06,True,False
2025-06-29,Azure,Database,ca-central-1,test,Ops,0.793,0.35,0.28,2025-06,True,False
2025-06-30,GCP,Database,ca-central-1,prod,Web,8.957,0.35,3.13,2025-06,False,False
2025-06-30,GCP,Storage,us-east-1,prod,Data,1.271,23.0,29.24,2025-06,False,False
2025-06-30,GCP,Network,us-east-1,prod,Mobile,58.079,0.0009,0.05,2025-06,False,False
2025-06-30,Azure,Database,us-west-2,prod,Web,7.843,0.35,2.74,2025-06,False,False
2025-06-30,GCP,Network,ca-central-1,prod,Ops,148.827,0.0009,0.13,2025-06,False,False
2025-06-30,GCP,Storage,us-east-1,prod,Ops,2.522,23.0,58.01,2025-06,False,False
2025-06-30,Azure,Compute,us-east-1,dev,Data,10.383,0.12,1.25,2025-06,False,False
2025-06-30,Azure,Network,us-west-2,dev,Ops,82.482,0.0009,0.07,2025-06,False,False
2025-06-30,Azure,Database,us-east-1,dev,Mobile,6.009,0.35,2.1,2025-06,False,False
2025-06-30,GCP,Storage,us-west-2,dev,Ops,0.53,23.0,12.19,2025-06,False,False
2025-06-30,Azure,Compute,us-west-2,dev,Ops,6.755,0.12,0.81,2025-06,False,False
2025-06-30,AWS,Storage,ca-central-1,test,Mobile,0.971,23.0,22.33,2025-06,False,False
2025-06-30,AWS,Storage,us-east-1,test,Web,0.022,23.0,0.51,2025-06,False,False
2025-06-30,GCP,Network,us-east-1,test,Mobile,28.382,0.0009,0.03,2025-06,False,False
2025-06-30,Azure,Network,us-east-1,test,Web,22.997,0.0009,0.02,2025-06,False,False
2025-06-30,AWS,Network,ca-central-1,test,Data,50.873,0.0009,0.05,2025-06,False,False
2025-06-30,GCP,Compute,us-east-1,test,Mobile,4.601,0.12,0.55,2025-06,False,False
2025-06-30,GCP,Database,us-west-2,test,Ops,1.816,0.35,0.64,2025-06,False,False
2025-07-01,Azure,Network,us-west-2,prod,Ops,113.227,0.0009,0.1,2025-07,False,False
2025-07-01,Azure,Storage,ca-central-1,prod,Mobile,1.389,23.0,31.95,2025-07,False,False
2025-07-01,GCP,AI,us-west-2,prod,Data,4.537,0.9,4.08,2025-07,False,False
2025-07-01,GCP,Compute,us-east-1,prod,Mobile,8.672,0.12,1.04,2025-07,False,False
2025-07-01,AWS,Compute,us-west-2,prod,Web,20.257,0.12,2.43,2025-07,False,False
2025-07-01,Azure,AI,us-east-1,prod,Ops,3.007,0.9,2.71,2025-07,False,False
2025-07-01,GCP,Database,us-west-2,prod,Mobile,7.328,0.35,2.56,2025-07,False,False
2025-07-01,Azure,Storage,ca-central-1,prod,Web,3.131,23.0,72.01,2025-07,False,False
2025-07-01,GCP,Compute,ca-central-1,prod,Mobile,24.863,0.12,2.98,2025-07,False,False
2025-07-01,GCP,Compute,us-west-2,dev,Mobile,3.909,0.12,0.47,2025-07,False,False
2025-07-01,GCP,Compute,us-west-2,dev,Ops,7.703,0.12,0.92,2025-07,False,False
2025-07-01,GCP,Compute,us-east-1,dev,Web,12.309,0.12,1.48,2025-07,False,False
2025-07-01,AWS,Network,us-east-1,dev,Web,43.329,0.0009,0.04,2025-07,False,False
2025-07-01,Azure,Database,us-west-2,dev,Data,1.635,0.35,0.57,2025-07,False,False
2025-07-01,GCP,Storage,us-west-2,test,Data,1.208,23.0,27.79,2025-07,False,False
2025-07-01,GCP,Compute,ca-central-1,test,Mobile,4.964,0.12,0.6,2025-07,False,False
2025-07-01,Azure,Database,ca-central-1,test,Mobile,1.198,0.35,0.42,2025-07,False,False
2025-07-01,GCP,Network,us-west-2,test,Data,39.614,0.0009,0.04,2025-07,False,False
2025-07-01,GCP,Compute,ca-central-1,test,Ops,6.648,0.12,0.8,2025-07,False,False
2025-07-02,GCP,Storage,us-west-2,prod,Web,0.578,23.0,13.29,2025-07,False,False
2025-07-02,AWS,Compute,us-west-2,prod,Data,27.153,0.12,3.26,2025-07,False,False
2025-07-02,AWS,Compute,us-west-2,prod,Data,16.1,0.12,1.93,2025-07,False,False
2025-07-02,Azure,Compute,ca-central-1,prod,Ops,16.313,0.12,1.96,2025-07,False,False
2025-07-02,GCP,Storage,ca-central-1,prod,Data,2.286,23.0,52.58,2025-07,False,False
2025-07-02,GCP,Database,us-east-1,prod,Web,8.749,0.35,3.06,2025-07,False,False
2025-07-02,AWS,Compute,us-east-1,prod,Web,18.133,0.12,2.18,2025-07,False,False
2025-07-02,Azure,Compute,ca-central-1,prod,Data,18.176,0.12,2.18,2025-07,False,False
2025-07-02,AWS,Compute,us-west-2,prod,Ops,27.014,0.12,3.24,2025-07,False,False
2025-07-02,Azure,Compute,us-east-1,dev,Data,11.623,0.12,1.39,2025-07,False,False
2025-07-02,AWS,Compute,ca-central-1,dev,Web,5.272,0.12,0.63,2025-07,False,False
2025-07-02,Azure,Compute,us-west-2,dev,Web,7.772,0.12,0.93,2025-07,False,False
2025-07-02,Azure,Compute,us-east-1,dev,Mobile,12.977,0.12,1.56,2025-07,False,False
2025-07-02,AWS,Storage,us-east-1,dev,Data,1.197,23.0,27.53,2025-07,False,False
2025-07-02,Azure,Database,us-west-2,dev,Web,2.141,0.35,0.75,2025-07,False,False
2025-07-02,AWS,Compute,us-west-2,dev,Ops,5.051,0.12,0.61,2025-07,False,False
2025-07-02,AWS,Network,ca-central-1,dev,Data,0.0,0.0009,0.0,2025-07,False,False
2025-07-02,AWS,Compute,us-east-1,dev,Web,11.32,0.12,1.36,2025-07,False,False
2025-07-02,GCP,AI,us-east-1,test,Ops,0.752,0.9,0.68,2025-07,False,False
2025-07-02,Azure,Compute,us-east-1,test,Ops,2.934,0.12,0.35,2025-07,False,False
2025-07-02,Azure,Compute,ca-central-1,test,Data,7.782,0.12,0.93,2025-07,False,False
2025-07-02,Azure,Network,us-east-1,test,Web,18.871,0.0009,0.02,2025-07,False,False
2025-07-02,AWS,Compute,us-east-1,test,Mobile,5.334,0.12,0.64,2025-07,False,False
2025-07-03,Azure,Storage,us-east-1,prod,Data,3.577,23.0,82.28,2025-07,False,False
2025-07-03,AWS,Network,ca-central-1,prod,Web,67.48,0.0009,0.06,2025-07,False,False
2025-07-03,GCP,Compute,us-west-2,prod,Web,4.383,0.12,0.53,2025-07,False,False
2025-07-03,Azure,Storage,ca-central-1,prod,Web,1.76,23.0,40.47,2025-07,False,False
2025-07-03,Azure,Compute,us-west-2,prod,Ops,20.532,0.12,2.46,2025-07,False,False
2025-07-03,Azure,Database,us-west-2,prod,Web,14.291,0.35,5.0,2025-07,False,False
2025-07-03,AWS,AI,us-west-2,prod,Web,3.254,0.9,2.93,2025-07,False,False
2025-07-03,GCP,Network,us-west-2,prod,Web,40.213,0.0009,0.04,2025-07,False,False
2025-07-03,GCP,AI,us-west-2,dev,Ops,1.476,0.9,1.33,2025-07,False,False
2025-07-03,Azure,AI,us-west-2,dev,Web,1.872,0.9,1.68,2025-07,False,False
2025-07-03,AWS,Storage,ca-central-1,dev,Web,1.451,23.0,33.38,2025-07,False,False
2025-07-03,GCP,Database,ca-central-1,dev,Mobile,3.236,0.35,1.13,2025-07,False,False
2025-07-03,GCP,Database,us-east-1,dev,Data,5.357,0.35,1.88,2025-07,False,False
2025-07-03,AWS,Database,ca-central-1,test,Mobile,2.589,0.35,0.91,2025-07,False,False
2025-07-03,AWS,Compute,ca-central-1,test,Web,4.913,0.12,0.59,2025-07,False,False
2025-07-03,AWS,Compute,us-west-2,test,Data,4.432,0.12,0.53,2025-07,False,False
2025-07-03,AWS,Storage,us-east-1,test,Mobile,0.566,23.0,13.03,2025-07,False,False
2025-07-03,AWS,Compute,us-east-1,test,Data,8.222,0.12,0.99,2025-07,False,False
2025-07-03,Azure,Compute,us-west-2,test,Ops,4.339,0.12,0.52,2025-07,False,False
2025-07-03,Azure,Compute,us-east-1,test,Web,6.531,0.12,0.78,2025-07,False,False
2025-07-03,Azure,Compute,us-east-1,test,Mobile,5.879,0.12,0.71,2025-07,False,False
2025-07-04,AWS,Compute,us-west-2,prod,Ops,19.436,0.12,2.33,2025-07,False,False
2025-07-04,GCP,AI,us-east-1,prod,Mobile,7.51,0.9,6.76,2025-07,False,False
2025-07-04,Azure,Compute,us-east-1,prod,Data,16.593,0.12,1.99,2025-07,False,False
2025-07-04,GCP,AI,us-west-2,prod,Web,4.135,0.9,3.72,2025-07,False,False
2025-07-04,GCP,Database,us-east-1,prod,Data,8.151,0.35,2.85,2025-07,False,False
2025-07-04,AWS,Compute,ca-central-1,prod,Mobile,20.085,0.12,2.41,2025-07,False,False
2025-07-04,GCP,Compute,ca-central-1,prod,Mobile,16.268,0.12,1.95,2025-07,False,False
2025-07-04,GCP,Database,ca-central-1,prod,Web,9.441,0.35,3.3,2025-07,False,False
2025-07-04,Azure,Storage,us-west-2,dev,Mobile,2.06,23.0,47.37,2025-07,False,False
2025-07-04,AWS,Database,us-west-2,dev,Mobile,5.135,0.35,1.8,2025-07,False,False
2025-07-04,AWS,Compute,us-west-2,dev,Mobile,8.11,0.12,0.97,2025-07,False,False
2025-07-04,AWS,Network,us-west-2,dev,Data,68.872,0.0009,0.06,2025-07,False,False
2025-07-04,AWS,Database,ca-central-1,dev,Mobile,6.206,0.35,2.17,2025-07,False,False
2025-07-04,Azure,Database,us-east-1,dev,Data,2.661,0.35,0.93,2025-07,False,False
2025-07-04,Azure,Database,us-east-1,dev,Web,2.028,0.35,0.71,2025-07,False,False
2025-07-04,Azure,Storage,us-east-1,dev,Ops,1.339,23.0,30.8,2025-07,False,False
2025-07-04,GCP,AI,us-west-2,dev,Ops,1.634,0.9,1.47,2025-07,False,False
2025-07-04,Azure,Compute,us-west-2,test,Web,4.237,0.12,0.51,2025-07,False,False
2025-07-04,AWS,Database,ca-central-1,test,Ops,2.075,0.35,0.73,2025-07,False,False
2025-07-04,AWS,Compute,us-west-2,test,Mobile,3.798,0.12,0.46,2025-07,False,False
2025-07-04,GCP,Storage,us-west-2,test,Web,0.859,23.0,19.76,2025-07,False,False
2025-07-04,Azure,Compute,ca-central-1,test,Web,6.431,0.12,0.77,2025-07,False,False
2025-07-04,GCP,Compute,ca-central-1,test,Web,8.675,0.12,1.04,2025-07,False,False
2025-07-05,GCP,Compute,ca-central-1,prod,Ops,11.164,0.12,1.34,2025-07,True,False
2025-07-05,AWS,Storage,us-west-2,prod,Web,3.039,23.0,69.9,2025-07,True,False
2025-07-05,GCP,Storage,us-east-1,prod,Web,2.54,23.0,58.42,2025-07,True,False
2025-07-05,GCP,Compute,us-east-1,prod,Web,18.073,0.12,2.17,2025-07,True,False
2025-07-05,Azure,Compute,us-west-2,prod,Web,14.873,0.12,1.78,2025-07,True,False
2025-07-05,AWS,Database,ca-central-1,prod,Ops,5.091,0.35,1.78,2025-07,True,False
2025-07-05,Azure,Database,ca-central-1,prod,Ops,5.258,0.35,1.84,2025-07,True,False
2025-07-05,AWS,Network,ca-central-1,prod,Mobile,67.168,0.0009,0.06,2025-07,True,False
2025-07-05,AWS,Compute,ca-central-1,prod,Data,16.409,0.12,1.97,2025-07,True,False
2025-07-05,AWS,Network,us-east-1,dev,Web,45.483,0.0009,0.04,2025-07,True,False
2025-07-05,AWS,Database,us-east-1,dev,Data,4.194,0.35,1.47,2025-07,True,False
2025-07-05,Azure,Compute,us-east-1,dev,Mobile,7.168,0.12,0.86,2025-07,True,False
2025-07-05,AWS,Compute,ca-central-1,dev,Data,7.33,0.12,0.88,2025-07,True,False
2025-07-05,GCP,Storage,us-east-1,dev,Data,1.077,23.0,24.76,2025-07,True,False
2025-07-05,AWS,Database,us-west-2,dev,Mobile,1.114,0.35,0.39,2025-07,True,False
2025-07-05,AWS,Database,us-east-1,test,Ops,2.117,0.35,0.74,2025-07,True,False
2025-07-05,Azure,Network,us-east-1,test,Data,38.624,0.0009,0.03,2025-07,True,False
2025-07-05,GCP,AI,us-west-2,test,Mobile,0.694,0.9,0.62,2025-07,True,False
2025-07-05,GCP,Storage,us-west-2,test,Mobile,0.935,23.0,21.5,2025-07,True,False
2025-07-05,AWS,Compute,ca-central-1,test,Data,3.207,0.12,0.38,2025-07,True,False
2025-07-05,Azure,Database,ca-central-1,test,Mobile,2.684,0.35,0.94,2025-07,True,False
2025-07-05,AWS,Compute,us-west-2,test,Web,4.891,0.12,0.59,2025-07,True,False
2025-07-05,Azure,Network,us-east-1,test,Mobile,21.567,0.0009,0.02,2025-07,True,False
2025-07-05,AWS,Compute,us-east-1,test,Mobile,6.132,0.12,0.74,2025-07,True,False
2025-07-06,Azure,Compute,us-west-2,prod,Mobile,4.314,0.12,0.52,2025-07,True,False
2025-07-06,GCP,Compute,ca-central-1,prod,Data,9.39,0.12,1.13,2025-07,True,False
2025-07-06,AWS,Network,us-west-2,prod,Ops,28.508,0.0009,0.03,2025-07,True,False
2025-07-06,Azure,AI,us-east-1,prod,Ops,3.309,0.9,2.98,2025-07,True,False
2025-07-06,AWS,Database,us-east-1,prod,Data,5.993,0.35,2.1,2025-07,True,False
2025-07-06,Azure,Database,ca-central-1,prod,Web,1.667,0.35,0.58,2025-07,True,False
2025-07-06,AWS,Database,us-east-1,dev,Data,4.062,0.35,1.42,2025-07,True,False
2025-07-06,AWS,Network,us-east-1,dev,Web,0.0,0.0009,0.0,2025-07,True,False
2025-07-06,GCP,Database,ca-central-1,dev,Data,3.082,0.35,1.08,2025-07,True,False
2025-07-06,AWS,Network,us-west-2,dev,Ops,61.014,0.0009,0.05,2025-07,True,False
2025-07-06,GCP,Compute,us-west-2,dev,Data,9.584,0.12,1.15,2025-07,True,False
2025-07-06,Azure,Database,us-east-1,dev,Data,2.147,0.35,0.75,2025-07,True,False
2025-07-06,Azure,Compute,ca-central-1,dev,Web,9.11,0.12,1.09,2025-07,True,False
2025-07-06,GCP,Compute,us-east-1,dev,Mobile,7.608,0.12,0.91,2025-07,True,False
2025-07-06,GCP,Compute,ca-central-1,test,Mobile,5.397,0.12,0.65,2025-07,True,False
2025-07-06,Azure,Storage,us-west-2,test,Web,0.354,23.0,8.14,2025-07,True,False
2025-07-06,AWS,AI,us-west-2,test,Data,0.915,0.9,0.82,2025-07,True,False
2025-07-06,GCP,Database,us-east-1,test,Mobile,2.893,0.35,1.01,2025-07,True,False
2025-07-06,GCP,Storage,us-east-1,test,Ops,0.95,23.0,21.84,2025-07,True,False
2025-07-06,GCP,Database,us-east-1,test,Mobile,1.492,0.35,0.52,2025-07,True,False
2025-07-06,AWS,Network,ca-central-1,test,Web,35.923,0.0009,0.03,2025-07,True,False
2025-07-07,AWS,Database,us-east-1,prod,Data,5.744,0.35,2.01,2025-07,False,False
2025-07-07,Azure,Database,us-east-1,prod,Ops,8.859,0.35,3.1,2025-07,False,False
2025-07-07,Azure,Storage,us-west-2,prod,Ops,1.448,23.0,33.31,2025-07,False,False
2025-07-07,AWS,Compute,ca-central-1,prod,Web,20.489,0.12,2.46,2025-07,False,False
2025-07-07,Azure,Storage,ca-central-1,prod,Web,2.214,23.0,50.92,2025-07,False,False
2025-07-07,GCP,Database,ca-central-1,prod,Mobile,7.505,0.35,2.63,2025-07,False,False
2025-07-07,AWS,Storage,us-west-2,dev,Ops,1.336,23.0,30.72,2025-07,False,False
2025-07-07,GCP,Storage,us-west-2,dev,Data,0.351,23.0,8.06,2025-07,False,False
2025-07-07,Azure,Storage,us-west-2,dev,Data,0.0,23.0,0.0,2025-07,False,False
2025-07-07,GCP,Database,us-east-1,dev,Web,5.397,0.35,1.89,2025-07,False,False
2025-07-07,GCP,Storage,us-west-2,dev,Data,1.159,23.0,26.65,2025-07,False,False
2025-07-07,Azure,AI,us-west-2,dev,Data,2.239,0.9,2.01,2025-07,False,False
2025-07-07,AWS,Network,us-east-1,test,Web,17.367,0.0009,0.02,2025-07,False,False
2025-07-07,Azure,Storage,ca-central-1,test,Web,0.684,23.0,15.73,2025-07,False,False
2025-07-07,AWS,Database,ca-central-1,test,Ops,3.235,0.35,1.13,2025-07,False,False
2025-07-07,GCP,Compute,ca-central-1,test,Data,9.168,0.12,1.1,2025-07,False,False
2025-07-07,Azure,Storage,ca-central-1,test,Ops,0.996,23.0,22.91,2025-07,False,False
2025-07-07,AWS,Compute,ca-central-1,test,Ops,4.739,0.12,0.57,2025-07,False,False
2025-07-07,GCP,Database,ca-central-1,test,Data,2.805,0.35,0.98,2025-07,False,False
2025-07-07,GCP,Network,ca-central-1,test,Mobile,39.632,0.0009,0.04,2025-07,False,False
2025-07-08,Azure,Network,us-west-2,prod,Data,181.379,0.0009,0.16,2025-07,False,False
2025-07-08,GCP,Compute,us-east-1,prod,Mobile,23.215,0.12,2.79,2025-07,False,False
2025-07-08,AWS,Storage,us-west-2,prod,Mobile,4.307,23.0,99.06,2025-07,False,False
2025-07-08,AWS,Compute,us-east-1,prod,Data,15.505,0.12,1.86,2025-07,False,False
2025-07-08,Azure,AI,us-west-2,prod,Web,3.781,0.9,3.4,2025-07,False,False
2025-07-08,AWS,Compute,us-west-2,dev,Ops,5.469,0.12,0.66,2025-07,False,False
2025-07-08,AWS,Network,us-west-2,dev,Ops,18.114,0.0009,0.02,2025-07,False,False
2025-07-08,AWS,Network,us-east-1,dev,Data,9.835,0.0009,0.01,2025-07,False,False
2025-07-08,GCP,Network,ca-central-1,dev,Web,102.653,0.0009,0.09,2025-07,False,False
2025-07-08,AWS,AI,us-west-2,dev,Ops,2.619,0.9,2.36,2025-07,False,False
2025-07-08,Azure,Storage,us-east-1,dev,Mobile,0.943,23.0,21.68,2025-07,False,False
2025-07-08,Azure,Compute,us-east-1,dev,Web,14.2,0.12,1.7,2025-07,False,False
2025-07-08,AWS,Storage,ca-central-1,test,Data,0.577,23.0,13.27,2025-07,False,False
2025-07-08,Azure,Compute,us-west-2,test,Ops,4.349,0.12,0.52,2025-07,False,False
2025-07-08,Azure,AI,us-west-2,test,Ops,1.919,0.9,1.73,2025-07,False,False
2025-07-08,Azure,Compute,us-west-2,test,Data,6.214,0.12,0.75,2025-07,False,False
2025-07-08,AWS,Compute,ca-central-1,test,Mobile,5.931,0.12,0.71,2025-07,False,False
2025-07-08,AWS,Storage,ca-central-1,test,Web,1.009,23.0,23.22,2025-07,False,False
2025-07-08,Azure,Network,us-west-2,test,Ops,64.55,0.0009,0.06,2025-07,False,False
2025-07-08,Azure,Storage,us-east-1,test,Mobile,0.312,23.0,7.17,2025-07,False,False
2025-07-09,Azure,Compute,us-west-2,prod,Ops,13.526,0.12,1.62,2025-07,False,False
2025-07-09,GCP,Compute,ca-central-1,prod,Ops,28.951,0.12,3.47,2025-07,False,False
2025-07-09,Azure,Compute,ca-central-1,prod,Web,22.656,0.12,2.72,2025-07,False,False
2025-07-09,Azure,Compute,ca-central-1,prod,Mobile,18.418,0.12,2.21,2025-07,False,False
2025-07-09,GCP,Storage,us-west-2,prod,Web,3.461,23.0,79.61,2025-07,False,False
2025-07-09,AWS,Compute,us-west-2,prod,Data,11.75,0.12,1.41,2025-07,False,False
2025-07-09,Azure,Database,us-west-2,prod,Data,5.874,0.35,2.06,2025-07,False,False
2025-07-09,GCP,Network,ca-central-1,prod,Web,123.915,0.0009,0.11,2025-07,False,False
2025-07-09,GCP,Compute,us-east-1,prod,Mobile,4.98,0.12,0.6,2025-07,False,False
2025-07-09,GCP,Network,ca-central-1,dev,Mobile,73.041,0.0009,0.07,2025-07,False,False
2025-07-09,GCP,Database,us-east-1,dev,Data,3.963,0.35,1.39,2025-07,False,False
2025-07-09,GCP,Compute,us-east-1,dev,Ops,7.538,0.12,0.9,2025-07,False,False
2025-07-09,Azure,Compute,ca-central-1,dev,Web,4.437,0.12,0.53,2025-07,False,False
2025-07-09,GCP,Compute,ca-central-1,dev,Data,6.712,0.12,0.81,2025-07,False,False
2025-07-09,GCP,Storage,us-east-1,dev,Ops,1.841,23.0,42.35,2025-07,False,False
2025-07-09,AWS,Database,ca-central-1,test,Data,2.393,0.35,0.84,2025-07,False,False
2025-07-09,GCP,Compute,us-east-1,test,Mobile,6.562,0.12,0.79,2025-07,False,False
2025-07-09,AWS,Storage,us-west-2,test,Mobile,0.885,23.0,20.34,2025-07,False,False
2025-07-09,GCP,AI,us-west-2,test,Data,1.276,0.9,1.15,2025-07,False,False
2025-07-09,Azure,Compute,us-west-2,test,Mobile,6.357,0.12,0.76,2025-07,False,False
2025-07-10,GCP,Compute,us-west-2,prod,Ops,37.5584,0.12,4.51,2025-07,False,False
2025-07-10,Azure,Network,ca-central-1,prod,Ops,116.266,0.0009,0.1,2025-07,False,False
2025-07-10,GCP,Network,us-east-1,prod,Mobile,98.431,0.0009,0.09,2025-07,False,False
2025-07-10,AWS,Compute,ca-central-1,prod,Mobile,38.4978,0.12,4.62,2025-07,False,False
2025-07-10,Azure,Database,ca-central-1,prod,Data,7.787,0.35,2.73,2025-07,False,False
2025-07-10,GCP,Storage,us-west-2,prod,Mobile,2.944,23.0,67.72,2025-07,False,False
2025-07-10,GCP,Database,ca-central-1,prod,Web,5.493,0.35,1.92,2025-07,False,False
2025-07-10,AWS,Compute,ca-central-1,prod,Data,15.1052,0.12,1.81,2025-07,False,False
2025-07-10,GCP,Compute,us-west-2,prod,Mobile,62.788,0.12,7.53,2025-07,False,True
2025-07-10,GCP,Compute,ca-central-1,dev,Mobile,9.204,0.12,1.1,2025-07,False,False
2025-07-10,AWS,Database,ca-central-1,dev,Mobile,1.814,0.35,0.63,2025-07,False,False
2025-07-10,GCP,Compute,us-east-1,dev,Data,9.959,0.12,1.2,2025-07,False,False
2025-07-10,AWS,Storage,us-west-2,dev,Mobile,0.851,23.0,19.58,2025-07,False,False
2025-07-10,AWS,Compute,us-east-1,dev,Data,11.626,0.12,1.4,2025-07,False,False
2025-07-10,GCP,Database,us-east-1,test,Ops,2.251,0.35,0.79,2025-07,False,False
2025-07-10,AWS,Compute,us-east-1,test,Data,6.972,0.12,0.84,2025-07,False,False
2025-07-10,AWS,AI,us-west-2,test,Mobile,2.017,0.9,1.81,2025-07,False,False
2025-07-10,AWS,Compute,us-west-2,test,Mobile,5.859,0.12,0.7,2025-07,False,False
2025-07-10,AWS,Compute,ca-central-1,test,Web,6.676,0.12,0.8,2025-07,False,False
2025-07-11,Azure,Storage,ca-central-1,prod,Mobile,3.947,23.0,90.78,2025-07,False,False
